gene_name	transcript_id
Acsm3	ENSMUST00000106529.7
Acsm3	ENSMUST00000106526.1
Eri2	ENSMUST00000106523.7
Eri2	ENSMUST00000063902.13
Eri2	ENSMUST00000150844.2
Rexo5	ENSMUST00000033218.14
Rexo5	ENSMUST00000106520.8
Rexo5	ENSMUST00000084644.2
Dcun1d3	ENSMUST00000059851.13
Dcun1d3	ENSMUST00000207233.1
Dcun1d3	ENSMUST00000098080.8
Dcun1d3	ENSMUST00000106519.7
Lyrm1	ENSMUST00000106518.8
Lyrm1	ENSMUST00000207270.1
Lyrm1	ENSMUST00000208424.1
Lyrm1	ENSMUST00000208202.1
Lyrm1	ENSMUST00000054440.10
Lyrm1	ENSMUST00000106517.8
Lyrm1	ENSMUST00000106516.1
Dnah3	ENSMUST00000209154.2
Dnah3	ENSMUST00000046993.3
Gm25217	ENSMUST00000157547.1
4930560O18Rik	ENSMUST00000207051.1
Tmem159	ENSMUST00000033210.12
Tmem159	ENSMUST00000118737.2
Zp2	ENSMUST00000208874.1
Zp2	ENSMUST00000033207.5
4930505K13Rik	ENSMUST00000208641.1
Anks4b	ENSMUST00000033201.6
Crym	ENSMUST00000033198.5
Abca14	ENSMUST00000084640.2
Abca15	ENSMUST00000207220.1
Abca15	ENSMUST00000121265.6
Abca15	ENSMUST00000076272.4
Abca16	ENSMUST00000120490.7
Abca16	ENSMUST00000056042.5
Gm9165	ENSMUST00000208467.1
Gm16475	ENSMUST00000209033.1
Gm16475	ENSMUST00000207306.1
Gm32916	ENSMUST00000208033.1
Gm32916	ENSMUST00000207884.1
E130201H02Rik	ENSMUST00000123576.1
Gm45113	ENSMUST00000207518.1
Gm45112	ENSMUST00000208576.1
Uqcrc2	ENSMUST00000033176.6
Pdzd9	ENSMUST00000033178.3
Pdzd9	ENSMUST00000127845.1
Pdzd9	ENSMUST00000208635.1
4930588G17Rik	ENSMUST00000208075.1
9030407P20Rik	ENSMUST00000180933.2
Mosmo	ENSMUST00000208454.1
Mosmo	ENSMUST00000060175.7
Gm44661	ENSMUST00000208830.1
Vwa3a	ENSMUST00000033180.12
Vwa3a	ENSMUST00000166668.8
Vwa3a	ENSMUST00000167213.8
Gm5737	ENSMUST00000208668.1
Eef2k	ENSMUST00000047875.15
Eef2k	ENSMUST00000106489.8
Eef2k	ENSMUST00000106488.2
Gm15774	ENSMUST00000141810.2
Gm45047	ENSMUST00000207651.1
Polr3e	ENSMUST00000207481.1
Polr3e	ENSMUST00000106483.3
Polr3e	ENSMUST00000033173.14
Cdr2	ENSMUST00000033169.8
Mfsd13b	ENSMUST00000033166.9
Mfsd13b	ENSMUST00000216241.1
Gm9234	ENSMUST00000077747.5
Gm25924	ENSMUST00000158310.1
Gm9905	ENSMUST00000065740.2
Mettl9	ENSMUST00000033163.7
Gm45137	ENSMUST00000208652.1
Gm27991	ENSMUST00000184804.1
Gm44901	ENSMUST00000208157.1
2210406H18Rik	ENSMUST00000207806.1
Igsf6	ENSMUST00000047194.3
Otoa	ENSMUST00000047025.14
Gm9240	ENSMUST00000206527.1
Gm45079	ENSMUST00000205627.1
4930486N12Rik	ENSMUST00000206668.1
Gm36736	ENSMUST00000206060.1
Hs3st2	ENSMUST00000206880.1
Hs3st2	ENSMUST00000084628.4
4933432K03Rik	ENSMUST00000205739.1
4933432K03Rik	ENSMUST00000206276.1
4933432K03Rik	ENSMUST00000206244.1
1700025J12Rik	ENSMUST00000205586.1
Usp31	ENSMUST00000046929.6
1700069B07Rik	ENSMUST00000191155.1
Scnn1g	ENSMUST00000000221.5
Gm44740	ENSMUST00000205603.1
Scnn1b	ENSMUST00000033161.6
Cog7	ENSMUST00000205438.1
Cog7	ENSMUST00000057576.7
Gm44987	ENSMUST00000206578.1
Gga2	ENSMUST00000033160.14
Ears2	ENSMUST00000033159.3
Ubfd1	ENSMUST00000033158.5
Ndufab1	ENSMUST00000033157.9
Ndufab1	ENSMUST00000123296.7
Gm44986	ENSMUST00000206292.1
Palb2	ENSMUST00000106469.7
Palb2	ENSMUST00000063587.12
Palb2	ENSMUST00000098068.9
Palb2	ENSMUST00000106468.6
Gm16326	ENSMUST00000162843.2
Dctn5	ENSMUST00000033156.4
Gm15489	ENSMUST00000132811.1
Plk1	ENSMUST00000033154.7
Gm44985	ENSMUST00000206202.1
Ern2	ENSMUST00000033153.8
Chp2	ENSMUST00000033152.4
Gm29977	ENSMUST00000206804.1
Gm23614	ENSMUST00000082598.1
Prkcb	ENSMUST00000064989.11
Prkcb	ENSMUST00000064921.4
Gm45191	ENSMUST00000205846.1
Gm44664	ENSMUST00000206841.1
Gm44663	ENSMUST00000206898.1
Gm14388	ENSMUST00000118119.1
Gm26414	ENSMUST00000157674.1
Gm44745	ENSMUST00000206563.1
Gm14389	ENSMUST00000140453.2
Gm44746	ENSMUST00000205565.1
Cacng3	ENSMUST00000084615.9
Gm44749	ENSMUST00000206285.1
Gm29759	ENSMUST00000205860.1
Rbbp6	ENSMUST00000052135.13
Rbbp6	ENSMUST00000098062.8
Rbbp6	ENSMUST00000071590.5
4930413G21Rik	ENSMUST00000205998.1
Gm20274	ENSMUST00000206967.1
Gm6905	ENSMUST00000205729.1
Gm45846	ENSMUST00000211170.1
Gm45847	ENSMUST00000209402.1
Tnrc6a	ENSMUST00000094053.6
Slc5a11	ENSMUST00000033035.12
Slc5a11	ENSMUST00000167299.8
Arhgap17	ENSMUST00000207010.1
Arhgap17	ENSMUST00000106442.8
Arhgap17	ENSMUST00000098060.4
Arhgap17	ENSMUST00000167309.7
Arhgap17	ENSMUST00000205262.1
Lcmt1	ENSMUST00000033025.6
Lcmt1	ENSMUST00000206574.1
Gm23559	ENSMUST00000157824.1
Aqp8	ENSMUST00000033023.9
Aqp8	ENSMUST00000098056.5
Zkscan2	ENSMUST00000042470.13
Zkscan2	ENSMUST00000128217.1
Gm23788	ENSMUST00000122535.1
Gm26974	ENSMUST00000183263.1
Gm26974	ENSMUST00000182054.1
Gm27040	ENSMUST00000181984.1
Hs3st4	ENSMUST00000106437.1
Gm25759	ENSMUST00000103988.1
Gm15338	ENSMUST00000151884.1
Gm15339	ENSMUST00000153577.1
Gm23168	ENSMUST00000157156.1
3100003L05Rik	ENSMUST00000130240.1
Gm45092	ENSMUST00000205944.1
Gm45093	ENSMUST00000206859.1
Glud-ps	ENSMUST00000206310.1
Gm21957	ENSMUST00000073056.8
4933440M02Rik	ENSMUST00000205794.1
4933440M02Rik	ENSMUST00000061823.2
4933440M02Rik	ENSMUST00000206609.1
4930533L02Rik	ENSMUST00000194425.1
4930571K23Rik	ENSMUST00000166958.1
Gm30717	ENSMUST00000206549.1
Kdm8	ENSMUST00000033010.8
Nsmce1	ENSMUST00000033006.13
Gm4973	ENSMUST00000206925.1
Il4ra	ENSMUST00000033004.7
Gm44876	ENSMUST00000205394.1
Il21r	ENSMUST00000206103.1
Il21r	ENSMUST00000033000.7
Gtf3c1	ENSMUST00000205659.1
Gtf3c1	ENSMUST00000055506.8
D430042O09Rik	ENSMUST00000124223.7
D430042O09Rik	ENSMUST00000069660.12
Gsg1l	ENSMUST00000073935.6
Gm44874	ENSMUST00000206586.1
Xpo6	ENSMUST00000168189.7
Xpo6	ENSMUST00000009344.15
Gm17137	ENSMUST00000164106.1
Gm17137	ENSMUST00000165729.1
Gm17136	ENSMUST00000169993.1
1700123J17Rik	ENSMUST00000206035.1
Gm44703	ENSMUST00000205724.1
Sbk1	ENSMUST00000056028.10
Gm10155	ENSMUST00000084598.5
Gm30928	ENSMUST00000206881.1
Gm30928	ENSMUST00000205858.1
Lat	ENSMUST00000206793.1
Lat	ENSMUST00000032997.7
Mir7058	ENSMUST00000184637.1
Spns1	ENSMUST00000032994.14
Spns1	ENSMUST00000119846.7
Spns1	ENSMUST00000119754.7
Nfatc2ip	ENSMUST00000075671.4
Gm45141	ENSMUST00000206502.1
Cd19	ENSMUST00000032968.6
Cd19	ENSMUST00000206325.1
Rabep2	ENSMUST00000106407.8
Rabep2	ENSMUST00000106405.1
Atp2a1	ENSMUST00000032974.12
Sh2b1	ENSMUST00000205440.1
Sh2b1	ENSMUST00000032978.7
Sh2b1	ENSMUST00000205340.1
Sh2b1	ENSMUST00000205733.1
Sh2b1	ENSMUST00000205889.1
Sh2b1	ENSMUST00000205497.1
Tufm	ENSMUST00000098048.5
Tufm	ENSMUST00000106392.9
Atxn2l	ENSMUST00000040202.14
Atxn2l	ENSMUST00000167759.7
Atxn2l	ENSMUST00000206577.1
Eif3c	ENSMUST00000032992.6
Gm24596	ENSMUST00000122504.1
Gm25579	ENSMUST00000083407.1
Cln3	ENSMUST00000084589.10
Cln3	ENSMUST00000032962.10
Cln3	ENSMUST00000116269.8
Cln3	ENSMUST00000098036.8
Mir7059	ENSMUST00000184825.1
Apobr	ENSMUST00000039522.7
Apobr	ENSMUST00000137646.7
Il27	ENSMUST00000058429.5
Nupr1	ENSMUST00000032961.3
2510046G10Rik	ENSMUST00000187458.1
Sgf29	ENSMUST00000032956.9
Sult1a1	ENSMUST00000106373.8
Sult1a1	ENSMUST00000106372.10
Gm6939	ENSMUST00000122029.1
Slx1b	ENSMUST00000144897.1
Bola2	ENSMUST00000130498.1
Bola2	ENSMUST00000106369.1
Coro1a	ENSMUST00000106364.7
Coro1a	ENSMUST00000032949.13
Coro1a	ENSMUST00000173108.7
Snrp1c-ps1	ENSMUST00000205464.1
4930448A20Rik	ENSMUST00000205988.1
Gm44824	ENSMUST00000207021.1
Gm44855	ENSMUST00000205725.1
Mapk3	ENSMUST00000050201.10
Mapk3	ENSMUST00000057669.15
Mapk3	ENSMUST00000091328.3
Gdpd3	ENSMUST00000032944.8
Gm9967	ENSMUST00000205660.1
Gm9967	ENSMUST00000206903.1
Ypel3	ENSMUST00000038614.11
Ypel3	ENSMUST00000170882.7
Ypel3	ENSMUST00000106359.1
Ypel3	ENSMUST00000106357.7
Ypel3	ENSMUST00000106356.1
Tbx6	ENSMUST00000172352.7
Tbx6	ENSMUST00000094037.4
Ppp4c	ENSMUST00000032936.7
Ppp4c	ENSMUST00000206570.1
Aldoa	ENSMUST00000032934.11
Aldoa	ENSMUST00000106348.7
Aldoa	ENSMUST00000087566.10
Fam57b	ENSMUST00000205324.1
Fam57b	ENSMUST00000098032.10
Fam57b	ENSMUST00000079423.6
Fam57b	ENSMUST00000207020.1
Aldoa	ENSMUST00000207534.2
Gm44856	ENSMUST00000206639.1
4930451I11Rik	ENSMUST00000061695.4
Gm44854	ENSMUST00000205493.1
Doc2a	ENSMUST00000064110.13
Ino80e	ENSMUST00000050833.13
Ino80e	ENSMUST00000106342.7
Ino80e	ENSMUST00000106343.2
Ino80e	ENSMUST00000206349.1
Hirip3	ENSMUST00000037248.9
Taok2	ENSMUST00000071268.10
Taok2	ENSMUST00000117394.1
Tmem219	ENSMUST00000120007.7
Tmem219	ENSMUST00000121532.7
Tmem219	ENSMUST00000032926.11
Tmem219	ENSMUST00000119781.7
Gm20650	ENSMUST00000175690.1
Gm23445	ENSMUST00000082800.1
Kctd13	ENSMUST00000032924.5
Gm44735	ENSMUST00000206197.1
Gm21984	ENSMUST00000123117.1
Asphd1	ENSMUST00000106340.7
Asphd1	ENSMUST00000052937.11
Asphd1	ENSMUST00000106339.1
Sez6l2	ENSMUST00000106335.7
Sez6l2	ENSMUST00000106333.7
Sez6l2	ENSMUST00000106332.2
Cdiptos	ENSMUST00000205437.2
Cdiptos	ENSMUST00000206296.1
Cdipt	ENSMUST00000032920.4
Cdipt	ENSMUST00000206346.1
Cdipt	ENSMUST00000206450.1
Cdipt	ENSMUST00000205830.1
Mvp	ENSMUST00000165096.8
Pagr1b	ENSMUST00000172958.6
Pagr1a	ENSMUST00000200948.1
Pagr1a	ENSMUST00000162069.2
Pagr1a	ENSMUST00000206416.1
Gm42742	ENSMUST00000202798.1
Prrt2	ENSMUST00000159916.4
Prrt2	ENSMUST00000202045.1
Maz	ENSMUST00000205568.1
Maz	ENSMUST00000032916.5
Maz	ENSMUST00000206254.1
Maz	ENSMUST00000205461.1
Kif22	ENSMUST00000032915.7
Gm31749	ENSMUST00000206873.1
Gm25333	ENSMUST00000158035.1
Gm44343	ENSMUST00000196702.1
Zg16	ENSMUST00000051122.6
Zg16	ENSMUST00000205424.1
Gm44939	ENSMUST00000206939.1
Gm22747	ENSMUST00000082495.1
AI467606	ENSMUST00000056288.6
AI467606	ENSMUST00000206102.1
Qprt	ENSMUST00000032912.5
Spn	ENSMUST00000049931.5
Gm18561	ENSMUST00000206027.1
Gm44940	ENSMUST00000206225.1
Gm25735	ENSMUST00000175164.2
Cd2bp2	ENSMUST00000166791.7
Cd2bp2	ENSMUST00000206026.1
Cd2bp2	ENSMUST00000205316.1
Cd2bp2	ENSMUST00000035771.4
Tbc1d10b	ENSMUST00000120705.2
Mylpf	ENSMUST00000206772.1
Mylpf	ENSMUST00000032910.12
Septin1	ENSMUST00000106314.7
Septin1	ENSMUST00000106313.7
Zfp553	ENSMUST00000106312.3
Zfp553	ENSMUST00000056232.6
Zfp771	ENSMUST00000052509.5
Dctpp1	ENSMUST00000035276.4
Sephs2	ENSMUST00000082428.4
Gm44729	ENSMUST00000206759.1
Gm17511	ENSMUST00000172206.3
Gm31897	ENSMUST00000205924.1
Gm31897	ENSMUST00000206231.1
Itgal	ENSMUST00000117762.7
Itgal	ENSMUST00000106306.8
Itgal	ENSMUST00000120857.7
Itgal	ENSMUST00000170971.7
Itgal	ENSMUST00000118405.1
Zfp768	ENSMUST00000060783.6
Zfp768	ENSMUST00000205266.1
Zfp747	ENSMUST00000067425.5
Zfp747	ENSMUST00000205832.1
9130019O22Rik	ENSMUST00000049052.3
9130019O22Rik	ENSMUST00000164345.1
E430018J23Rik	ENSMUST00000165495.1
E430018J23Rik	ENSMUST00000074249.6
Smt3h2-ps2	ENSMUST00000122370.1
Zfp764	ENSMUST00000059199.6
Gm33080	ENSMUST00000205429.1
Zfp688	ENSMUST00000106300.1
Gm45184	ENSMUST00000206354.1
Zfp689	ENSMUST00000053392.10
Zfp689	ENSMUST00000106299.1
B130055M24Rik	ENSMUST00000144796.1
Gm45110	ENSMUST00000205704.1
Prr14	ENSMUST00000106292.7
Prr14	ENSMUST00000033095.9
Fbrs	ENSMUST00000205432.2
Fbrs	ENSMUST00000206394.1
Fbrs	ENSMUST00000048896.7
Mir7060	ENSMUST00000183486.1
Gm47278	ENSMUST00000196180.1
1700008J07Rik	ENSMUST00000185351.1
Srcap	ENSMUST00000188124.6
Srcap	ENSMUST00000189136.6
Srcap	ENSMUST00000098025.10
Srcap	ENSMUST00000066582.11
Srcap	ENSMUST00000187040.6
Srcap	ENSMUST00000190390.6
Srcap	ENSMUST00000186954.4
Gm42715	ENSMUST00000189629.4
Snora30	ENSMUST00000083325.1
Gm28198	ENSMUST00000190938.1
Tmem265	ENSMUST00000084563.10
Tmem265	ENSMUST00000190278.2
Phkg2	ENSMUST00000033086.7
Phkg2	ENSMUST00000121004.2
Ccdc189	ENSMUST00000072155.4
Rnf40	ENSMUST00000205694.1
Rnf40	ENSMUST00000033088.7
Rnf40	ENSMUST00000206914.1
Gm44759	ENSMUST00000206057.1
1700120K04Rik	ENSMUST00000191038.1
Zfp629	ENSMUST00000058038.11
Zfp629	ENSMUST00000122066.7
Zfp629	ENSMUST00000084564.9
Zfp629	ENSMUST00000151107.7
Zfp629	ENSMUST00000134446.7
Zfp629	ENSMUST00000132524.7
Zfp629	ENSMUST00000128731.7
Gm44760	ENSMUST00000206375.1
Bcl7c	ENSMUST00000205977.1
Bcl7c	ENSMUST00000207019.1
Bcl7c	ENSMUST00000061468.8
Gm39090	ENSMUST00000205992.1
Gm39090	ENSMUST00000205284.1
Mir762	ENSMUST00000103255.1
Ctf1	ENSMUST00000047393.6
Ctf1	ENSMUST00000206506.1
Ctf2	ENSMUST00000076091.3
Ctf2	ENSMUST00000206038.1
Fbxl19	ENSMUST00000186207.6
Fbxl19	ENSMUST00000186116.6
Fbxl19	ENSMUST00000033081.13
Fbxl19	ENSMUST00000188580.2
Fbxl19	ENSMUST00000206893.1
Orai3	ENSMUST00000118865.7
Orai3	ENSMUST00000061587.12
Orai3	ENSMUST00000121504.1
Setd1a	ENSMUST00000047075.13
Setd1a	ENSMUST00000047157.12
Gm49388	ENSMUST00000154987.7
9430064I24Rik	ENSMUST00000206516.1
Hsd3b7	ENSMUST00000046863.11
Hsd3b7	ENSMUST00000106272.7
Hsd3b7	ENSMUST00000106271.1
Stx1b	ENSMUST00000106267.4
Gm45204	ENSMUST00000206297.1
Stx4a	ENSMUST00000033075.13
Stx4a	ENSMUST00000121705.7
Zfp668	ENSMUST00000054415.11
Zfp668	ENSMUST00000106263.7
Zfp668	ENSMUST00000106261.7
Zfp668	ENSMUST00000106262.1
Zfp646	ENSMUST00000050383.7
Prss53	ENSMUST00000121394.2
Prss53	ENSMUST00000205300.1
Gm21974	ENSMUST00000126662.1
Vkorc1	ENSMUST00000033074.7
Vkorc1	ENSMUST00000206053.1
Vkorc1	ENSMUST00000119922.1
2200002A13Rik	ENSMUST00000206633.1
Bckdk	ENSMUST00000071056.13
Bckdk	ENSMUST00000124533.2
Bckdk	ENSMUST00000206745.1
Kat8	ENSMUST00000033070.8
Prss8	ENSMUST00000032988.9
Prss8	ENSMUST00000206124.1
Prss36	ENSMUST00000118755.7
Prss36	ENSMUST00000094026.9
Prss36	ENSMUST00000156152.2
Fus	ENSMUST00000106251.9
Fus	ENSMUST00000077609.11
Fus	ENSMUST00000121616.8
Fus	ENSMUST00000079045.2
Pycard	ENSMUST00000033056.4
Gm45205	ENSMUST00000205745.1
Gm15533	ENSMUST00000206216.1
Gm15533	ENSMUST00000126205.1
Trim72	ENSMUST00000106248.7
Trim72	ENSMUST00000081042.5
Gm19366	ENSMUST00000206996.1
Gm5738	ENSMUST00000206016.1
Gm9299	ENSMUST00000206392.1
Gm22809	ENSMUST00000082743.1
Itgam	ENSMUST00000064821.13
Itgam	ENSMUST00000106242.9
Itgam	ENSMUST00000120355.7
Itgam	ENSMUST00000106240.8
Gm49368	ENSMUST00000098015.9
Gm45700	ENSMUST00000205866.1
Itgax	ENSMUST00000033053.7
Itgax	ENSMUST00000205460.1
Gm17831	ENSMUST00000205579.1
Itgad	ENSMUST00000106237.9
Itgad	ENSMUST00000033051.15
Itgad	ENSMUST00000177111.7
Gm39091	ENSMUST00000206189.1
4931431B13Rik	ENSMUST00000205646.1
Cox6a2	ENSMUST00000033049.8
Gm44850	ENSMUST00000205621.1
9130023H24Rik	ENSMUST00000078816.4
Armc5	ENSMUST00000044660.5
Tgfb1i1	ENSMUST00000164710.7
Tgfb1i1	ENSMUST00000070656.11
Tgfb1i1	ENSMUST00000167965.7
Tgfb1i1	ENSMUST00000165667.7
Slc5a2	ENSMUST00000118169.7
BC017158	ENSMUST00000033044.15
Mir3103	ENSMUST00000175474.1
Gm6916	ENSMUST00000205277.1
Gm6916	ENSMUST00000205523.1
Gm44650	ENSMUST00000206929.1
Rgs10	ENSMUST00000033133.11
Rgs10	ENSMUST00000145739.2
Gm15503	ENSMUST00000141541.1
Tial1	ENSMUST00000106226.8
Tial1	ENSMUST00000106228.7
Tial1	ENSMUST00000165023.7
Tial1	ENSMUST00000205835.1
Tial1	ENSMUST00000033135.8
Tial1	ENSMUST00000141126.7
Gm32816	ENSMUST00000206497.1
Gm24365	ENSMUST00000175384.1
Gm40457	ENSMUST00000205319.1
Bag3	ENSMUST00000033136.8
2610306O10Rik	ENSMUST00000206512.1
Gm45121	ENSMUST00000205396.1
Gm7258	ENSMUST00000179317.2
Inpp5f	ENSMUST00000043138.12
Inpp5f	ENSMUST00000151237.4
Inpp5f	ENSMUST00000118605.1
Gm43580	ENSMUST00000202892.1
Gm16044	ENSMUST00000118475.1
Mcmbp	ENSMUST00000057557.13
Mcmbp	ENSMUST00000119081.1
Gm44673	ENSMUST00000205692.1
Gm44674	ENSMUST00000206159.1
Gm23783	ENSMUST00000157941.1
Gm44672	ENSMUST00000206944.1
Sec23ip	ENSMUST00000042942.9
n-R5s158	ENSMUST00000104095.1
Gm32884	ENSMUST00000205528.1
Gm25778	ENSMUST00000116713.1
Gm4768	ENSMUST00000206199.1
Gm4259	ENSMUST00000206489.1
Plpp4	ENSMUST00000094018.5
Plpp4	ENSMUST00000205896.1
Gm33027	ENSMUST00000206093.1
Wdr11	ENSMUST00000084519.6
Gm39094	ENSMUST00000206679.1
Gm33248	ENSMUST00000206954.1
Gm33248	ENSMUST00000205836.1
Gm44778	ENSMUST00000206447.1
Gm4265	ENSMUST00000206701.1
Gm23847	ENSMUST00000083829.1
Fgfr2	ENSMUST00000120187.8
Fgfr2	ENSMUST00000124096.7
Fgfr2	ENSMUST00000117872.7
Fgfr2	ENSMUST00000122054.7
Gm5903	ENSMUST00000121836.1
Ate1	ENSMUST00000035458.14
Ate1	ENSMUST00000033139.14
Ate1	ENSMUST00000216011.1
Ate1	ENSMUST00000178534.7
Ate1	ENSMUST00000094017.4
Gm45719	ENSMUST00000207954.1
Gm44647	ENSMUST00000207402.1
Gm4275	ENSMUST00000210214.1
Gm4275	ENSMUST00000212624.1
Gm27884	ENSMUST00000183865.1
Nsmce4a	ENSMUST00000160289.8
Tacc2	ENSMUST00000084513.11
Tacc2	ENSMUST00000059145.13
Tacc2	ENSMUST00000207549.1
Tacc2	ENSMUST00000209108.1
Tacc2	ENSMUST00000033141.6
Tacc2	ENSMUST00000207282.1
4930513N20Rik	ENSMUST00000207466.1
Gm6108	ENSMUST00000208365.1
Etos1	ENSMUST00000057134.4
Btbd16	ENSMUST00000048453.6
Btbd16	ENSMUST00000208593.1
Gm5602	ENSMUST00000146366.2
Plekha1	ENSMUST00000120441.7
Plekha1	ENSMUST00000075181.10
Plekha1	ENSMUST00000151119.8
Plekha1	ENSMUST00000048180.11
Mir7061	ENSMUST00000198082.1
Htra1	ENSMUST00000006367.7
Dmbt1	ENSMUST00000084509.5
Dmbt1	ENSMUST00000213064.2
Dmbt1	ENSMUST00000208311.2
4933402N03Rik	ENSMUST00000070980.3
1700029B22Rik	ENSMUST00000186532.6
Cdcp3	ENSMUST00000050586.5
Cdcp3	ENSMUST00000208921.3
AC110885.1	ENSMUST00000239260.1
Cuzd1	ENSMUST00000046611.8
Fam24b	ENSMUST00000188899.1
Fam24b	ENSMUST00000033146.7
Fam24a	ENSMUST00000207439.1
Fam24a	ENSMUST00000207784.1
Fam24a	ENSMUST00000084505.4
2310057M21Rik	ENSMUST00000059438.10
Pstk	ENSMUST00000075610.12
Gm44623	ENSMUST00000207934.1
Ikzf5	ENSMUST00000046306.14
Ikzf5	ENSMUST00000121033.7
Ikzf5	ENSMUST00000128432.2
Gm44624	ENSMUST00000208700.1
Gm44625	ENSMUST00000207838.1
Acadsb	ENSMUST00000015829.14
Acadsb	ENSMUST00000117518.1
Gm44982	ENSMUST00000208795.1
Gm18600	ENSMUST00000207205.1
Gm44984	ENSMUST00000207802.1
Gm45105	ENSMUST00000207824.1
Hmx3	ENSMUST00000046093.5
Hmx2	ENSMUST00000183219.7
Hmx2	ENSMUST00000051997.8
Bub3	ENSMUST00000084502.6
Bub3	ENSMUST00000208571.1
Bub3	ENSMUST00000207442.1
Gm16477	ENSMUST00000085365.5
Gm4585	ENSMUST00000207218.1
Gm44547	ENSMUST00000207793.1
Gm44546	ENSMUST00000208353.1
Gm44548	ENSMUST00000208929.1
Gpr26	ENSMUST00000045840.4
Cpxm2	ENSMUST00000033149.4
n-R5s159	ENSMUST00000122681.1
Gm15677	ENSMUST00000152302.1
Chst15	ENSMUST00000077472.9
Chst15	ENSMUST00000080215.5
Gm44891	ENSMUST00000208817.1
Gm10584	ENSMUST00000207036.1
Gm44892	ENSMUST00000208595.1
Gm34908	ENSMUST00000207222.1
Gm44893	ENSMUST00000207259.1
Gm35147	ENSMUST00000208383.1
Gm4587	ENSMUST00000209135.1
Oat	ENSMUST00000084500.7
Nkx1-2	ENSMUST00000054562.3
Gm16764	ENSMUST00000138891.7
Gm16764	ENSMUST00000148931.2
Lhpp	ENSMUST00000033241.5
Lhpp	ENSMUST00000106170.7
Gm15582	ENSMUST00000132849.1
Fam53b	ENSMUST00000097999.8
Fam53b	ENSMUST00000065371.13
Fam53b	ENSMUST00000097998.8
Fam53b	ENSMUST00000106169.7
Fam53b	ENSMUST00000106168.1
Fam53b	ENSMUST00000106166.7
Fam53b	ENSMUST00000106165.7
Eef1akmt2	ENSMUST00000033257.14
Eef1akmt2	ENSMUST00000120425.7
Gm45501	ENSMUST00000211468.1
Abraxas2	ENSMUST00000084497.11
1500002F19Rik	ENSMUST00000211184.1
Gm45502	ENSMUST00000209561.1
Zranb1	ENSMUST00000106157.7
Zranb1	ENSMUST00000215716.1
Zranb1	ENSMUST00000033265.4
Gm15718	ENSMUST00000131085.1
Ctbp2	ENSMUST00000169570.7
Ctbp2	ENSMUST00000166439.7
Ctbp2	ENSMUST00000033269.14
B930086L07Rik	ENSMUST00000209529.1
4930483O08Rik	ENSMUST00000209850.1
Gm45672	ENSMUST00000209700.1
Tex36	ENSMUST00000033275.3
Gm35625	ENSMUST00000211040.1
Gm35625	ENSMUST00000210416.1
Gm45671	ENSMUST00000210229.1
Gm28747	ENSMUST00000185366.1
Edrf1	ENSMUST00000051169.12
Edrf1	ENSMUST00000128901.8
Mmp21	ENSMUST00000033278.7
Mmp21	ENSMUST00000122136.1
Uros	ENSMUST00000106146.7
Uros	ENSMUST00000106145.9
Uros	ENSMUST00000033276.10
Uros	ENSMUST00000106144.7
Bccip	ENSMUST00000033282.4
Dhx32	ENSMUST00000033290.11
Dhx32	ENSMUST00000106139.7
Dhx32	ENSMUST00000063669.7
Gm15483	ENSMUST00000120338.1
Gm45670	ENSMUST00000211382.1
Fank1	ENSMUST00000065359.11
Fank1	ENSMUST00000209511.1
Fank1	ENSMUST00000121560.1
Adam12	ENSMUST00000067680.10
Gm23631	ENSMUST00000175291.1
Gm19514	ENSMUST00000206856.1
A130023I24Rik	ENSMUST00000152709.1
D7Ertd443e	ENSMUST00000094002.9
D7Ertd443e	ENSMUST00000172947.7
D7Ertd443e	ENSMUST00000106129.8
Gm9333	ENSMUST00000205452.1
Dock1	ENSMUST00000211593.1
Dock1	ENSMUST00000084488.4
Insyn2a	ENSMUST00000171394.2
Gm45532	ENSMUST00000210342.1
Gm45597	ENSMUST00000211524.1
Gm24581	ENSMUST00000103962.1
1700120G07Rik	ENSMUST00000190881.6
Nps	ENSMUST00000210907.1
Nps	ENSMUST00000210697.1
Nps	ENSMUST00000097983.4
Gm45339	ENSMUST00000210823.1
4930544L04Rik	ENSMUST00000211181.1
Foxi2	ENSMUST00000060356.7
Foxi2	ENSMUST00000238917.1
Gm36356	ENSMUST00000209224.1
Clrn3	ENSMUST00000053716.7
Ptpre	ENSMUST00000211140.1
Ptpre	ENSMUST00000073961.7
Ptpre	ENSMUST00000209256.1
Ptpre	ENSMUST00000211788.1
Ptpre	ENSMUST00000210833.1
Ptpre	ENSMUST00000209979.1
Mir1962	ENSMUST00000157516.1
5830432E09Rik	ENSMUST00000180693.7
5830432E09Rik	ENSMUST00000210953.1
Mki67	ENSMUST00000033310.8
Gm45240	ENSMUST00000211437.1
Gm36431	ENSMUST00000209956.1
Gm45241	ENSMUST00000211237.1
6330420H09Rik	ENSMUST00000211371.1
Gm45440	ENSMUST00000209826.1
Gm45439	ENSMUST00000211723.1
Gm9341	ENSMUST00000183000.1
Gm36737	ENSMUST00000209653.1
C030029H02Rik	ENSMUST00000210356.1
Gm45426	ENSMUST00000209393.1
C230079O03Rik	ENSMUST00000209560.1
Gm36849	ENSMUST00000210345.1
Gm24444	ENSMUST00000157244.1
Gm5904	ENSMUST00000210286.1
Gm6249	ENSMUST00000211142.1
